title,radical,non_radical_stroke_count,stroke_count
蓊,艸,10,13
蓋,艸,10,13
蓌,艸,10,13
蓍,艸,10,13
蓎,艸,10,13
蓏,艸,10,13
蓐,艸,10,13
蓑,艸,10,13
蓒,艸,10,13
蓓,艸,10,13
蓔,艸,10,13
蓕,艸,10,13
蓖,艸,10,13
蓗,艸,10,13
蓘,艸,10,13
蓙,艸,10,13
蓚,艸,10,12
蓛,艸,10,13
蓜,艸,10,13
蓝,艸,10,13
蓞,艸,10,16
蓟,艸,10,13
蓠,艸,10,13
蓡,艸,10,13
蓢,艸,10,13
蓣,艸,10,13
蓤,艸,10,13
蓥,艸,11,13
蓦,艸,10,13
蓧,艸,11,13
蓨,艸,11,13
蓩,艸,11,13
蓪,艸,11,13
蓫,艸,11,13
蓬,艸,11,13
蓭,艸,11,14
蓮,艸,11,13
蓯,艸,11,14
蓰,艸,11,14
蓱,艸,11,12
蓲,艸,11,14
蓳,艸,11,14
蓴,艸,11,14
蓵,艸,11,14
蓶,艸,11,14
蓷,艸,11,14
蓸,艸,11,14
蓹,艸,11,15
蓺,艸,11,14
蓻,艸,11,14
蓼,艸,11,14
蓽,艸,11,13
蓾,艸,11,14
蓿,艸,11,14
薠,艸,13,16
薡,艸,13,15
薢,艸,13,16
薣,艸,13,16
薤,艸,13,16
薥,艸,13,16
薦,艸,13,16
薧,艸,13,16
薨,艸,13,16
薩,艸,14,16
薪,艸,13,16
薫,艸,13,16
薬,艸,13,16
薭,艸,14,16
薮,艸,13,16
薯,艸,14,16
薰,艸,14,17
薱,艸,14,17
薲,艸,14,17
薳,艸,14,16
薴,艸,14,17
薵,艸,14,17
薶,艸,14,17
薷,艸,14,17
薸,艸,14,17
薹,艸,14,17
薺,艸,14,17
薻,艸,14,17
薼,艸,14,17
薽,艸,14,16
薾,艸,14,17
薿,艸,14,17
藀,艸,14,17
藁,艸,14,17
藂,艸,14,17
藃,艸,14,17
藄,艸,14,17
藅,艸,14,17
藆,艸,14,17
藇,艸,14,16
藈,艸,14,17
藉,艸,14,17
藊,艸,14,17
藋,艸,14,17
藌,艸,14,17
藍,艸,14,17
藎,艸,14,17
藏,艸,14,17
藐,艸,14,17
藑,艸,14,17
藒,艸,14,17
藓,艸,14,17
藔,艸,15,21
藕,艸,15,18
藖,艸,15,18
藗,艸,15,17
藘,艸,15,18
藙,艸,15,18
藚,艸,15,18
藛,艸,15,18
藜,艸,15,18
藝,艸,15,18
藞,艸,15,18
藟,艸,15,18
藠,艸,15,18
藡,艸,15,17
藢,艸,15,18
藣,艸,15,18
藤,艸,15,18
藥,艸,15,18
藦,艸,15,18
藧,艸,15,18
藨,艸,15,18
藩,艸,15,18
藪,艸,15,18
藫,艸,15,18
藬,艸,15,17
藭,艸,15,18
藮,艸,16,19
藯,艸,15,18
藰,艸,15,18
藱,艸,15,17
藲,艸,15,18
藳,艸,15,18
藴,艸,15,18
藵,艸,15,18
藶,艸,16,19
藷,艸,16,18
藸,艸,16,18
藹,艸,16,19
藺,艸,16,19
藻,艸,16,19
藼,艸,16,19
藽,艸,16,19
藾,艸,16,19
藿,艸,16,19
蚠,虫,4,10
蚡,虫,4,10
蚢,虫,4,10
蚣,虫,4,10
蚤,虫,4,9
蚥,虫,4,10
蚦,虫,4,10
蚧,虫,4,10
蚨,虫,4,10
蚩,虫,4,10
蚪,虫,4,10
蚫,虫,5,11
蚬,虫,4,10
蚭,虫,5,11
蚮,虫,5,11
蚯,虫,5,11
蚰,虫,5,11
蚱,虫,5,11
蚲,虫,5,11
蚳,虫,5,11
蚴,虫,5,11
蚵,虫,5,11
蚶,虫,5,11
蚷,虫,5,10
蚸,虫,5,11
蚹,虫,5,11
蚺,虫,5,11
蚻,虫,5,11
蚼,虫,5,11
蚽,虫,5,11
蚾,虫,5,11
蚿,虫,5,11
蛀,虫,5,11
蛁,虫,5,11
蛂,虫,5,11
蛃,虫,5,11
蛄,虫,5,11
蛅,虫,5,11
蛆,虫,5,11
蛇,虫,5,11
蛈,虫,5,11
蛉,虫,5,11
蛊,虫,5,11
蛋,虫,5,11
蛌,虫,5,11
蛍,虫,5,11
蛎,虫,5,11
蛏,虫,5,11
蛐,虫,6,12
蛑,虫,6,12
蛒,虫,6,12
蛓,虫,6,12
蛔,虫,6,12
蛕,虫,6,12
蛖,虫,7,13
蛗,虫,6,12
蛘,虫,6,12
蛙,虫,6,12
蛚,虫,6,12
蛛,虫,6,12
蛜,虫,6,12
蛝,虫,6,12
蛞,虫,6,12
蛟,虫,6,12
蛠,虫,6,12
蛡,虫,6,12
蛢,虫,6,12
蛣,虫,6,12
蛤,虫,6,12
蛥,虫,6,12
蛦,虫,6,12
蛧,虫,6,12
蛨,虫,6,12
蛩,虫,6,12
蛪,虫,6,12
蛫,虫,6,12
蛬,虫,6,12
蛭,虫,6,12
蛮,虫,6,12
蛯,虫,6,12
蛰,虫,6,12
蛱,虫,6,12
蛲,虫,6,12
蛳,虫,6,12
蛴,虫,6,12
蛵,虫,7,13
蛶,虫,7,13
蛷,虫,7,13
蛸,虫,7,13
蛹,虫,7,13
蛺,虫,7,13
蛻,虫,7,13
蛼,虫,7,13
蛽,虫,7,13
蛾,虫,7,13
蛿,虫,7,13
螠,虫,10,16
螡,虫,10,16
螢,虫,10,16
螣,虫,10,16
螤,虫,10,16
螥,虫,10,16
螦,虫,10,16
螧,虫,10,16
螨,虫,10,16
螩,虫,10,16
螪,虫,11,17
螫,虫,11,17
螬,虫,11,17
螭,虫,11,16
螮,虫,11,17
螯,虫,11,16
螰,虫,11,17
螱,虫,11,17
螲,虫,11,17
螳,虫,11,17
螴,虫,11,16
螵,虫,11,17
螶,虫,11,16
螷,虫,11,17
螸,虫,11,17
螹,虫,11,17
螺,虫,11,17
螻,虫,11,17
螼,虫,11,17
螽,虫,11,17
螾,虫,11,17
螿,虫,11,17
蟀,虫,11,17
蟁,虫,11,17
蟂,虫,11,17
蟃,虫,11,17
蟄,虫,11,17
蟅,虫,11,17
蟆,虫,11,16
蟇,虫,11,16
蟈,虫,11,17
蟉,虫,11,17
蟊,虫,11,17
蟋,虫,11,17
蟌,虫,11,17
蟍,虫,11,17
蟎,虫,11,17
蟏,虫,11,17
蟐,虫,11,17
蟑,虫,11,17
蟒,虫,11,16
蟓,虫,12,17
蟔,虫,12,18
蟕,虫,12,19
蟖,虫,12,18
蟗,虫,10,18
蟘,虫,12,18
蟙,虫,12,18
蟚,虫,12,18
蟛,虫,12,18
蟜,虫,12,18
蟝,虫,12,17
蟞,虫,12,17
蟟,虫,12,18
蟠,虫,12,18
蟡,虫,9,18
蟢,虫,12,18
蟣,虫,12,18
蟤,虫,12,18
蟥,虫,12,17
蟦,虫,12,18
蟧,虫,12,18
蟨,虫,12,18
蟩,虫,12,18
蟪,虫,12,18
蟫,虫,12,18
蟬,虫,12,18
蟭,虫,12,18
蟮,虫,12,18
蟯,虫,12,18
蟰,虫,12,19
蟱,虫,12,18
蟲,虫,12,18
蟳,虫,12,18
蟴,虫,12,18
蟵,虫,12,18
蟶,虫,13,19
蟷,虫,13,19
蟸,虫,13,19
蟹,虫,13,19
蟺,虫,13,19
蟻,虫,13,19
蟼,虫,13,18
蟽,虫,13,18
蟾,虫,13,19
蟿,虫,13,19
袠,衣,5,11
袡,衣,5,10
袢,衣,5,10
袣,衣,5,10
袤,衣,5,11
袥,衣,5,10
袦,衣,5,10
袧,衣,5,10
袨,衣,5,10
袩,衣,5,10
袪,衣,5,10
被,衣,5,10
袬,衣,5,11
袭,衣,5,11
袮,衣,5,10
袯,衣,6,10
袰,衣,5,11
袱,衣,6,11
袲,衣,6,12
袳,衣,6,11
袴,衣,6,11
袵,衣,6,11
袶,衣,6,11
袷,衣,6,11
袸,衣,6,11
袹,衣,6,11
袺,衣,6,11
袻,衣,6,11
袼,衣,6,11
袽,衣,6,11
袾,衣,6,11
袿,衣,6,11
裀,衣,6,11
裁,衣,6,12
裂,衣,6,12
裃,衣,6,11
裄,衣,6,11
装,衣,6,12
裆,衣,6,11
裇,衣,6,12
裈,衣,6,11
裉,衣,6,11
裊,衣,7,13
裋,衣,7,12
裌,衣,7,12
裍,衣,7,12
裎,衣,7,12
裏,衣,7,13
裐,衣,7,12
裑,衣,7,12
裒,衣,7,12
裓,衣,7,12
裔,衣,7,13
裕,衣,7,12
裖,衣,7,12
裗,衣,7,12
裘,衣,7,13
裙,衣,7,12
裚,衣,7,13
裛,衣,7,13
補,衣,7,12
裝,衣,7,13
裞,衣,7,12
裟,衣,7,13
裠,衣,7,13
裡,衣,7,12
裢,衣,7,12
裣,衣,7,12
裤,衣,7,12
裥,衣,7,12
裦,衣,9,14
裧,衣,8,13
裨,衣,8,13
裩,衣,8,13
裪,衣,8,13
裫,衣,8,14
裬,衣,8,13
裭,衣,8,13
裮,衣,8,13
裯,衣,8,13
裰,衣,8,13
裱,衣,8,13
裲,衣,8,13
裳,衣,8,14
裴,衣,8,14
裵,衣,8,14
裶,衣,8,13
裷,衣,8,13
裸,衣,8,13
裹,衣,8,14
裺,衣,8,13
裻,衣,8,14
裼,衣,8,13
製,衣,8,14
裾,衣,8,13
裿,衣,8,13
覠,見,7,14
覡,見,7,14
覢,見,8,15
覣,見,8,15
覤,見,8,15
覥,見,8,15
覦,見,9,16
覧,見,9,16
覨,見,9,16
覩,見,9,15
親,見,9,16
覫,見,10,17
覬,見,10,17
覭,見,10,17
覮,見,10,17
覯,見,10,17
覰,見,11,18
覱,見,11,18
覲,見,11,18
観,見,11,18
覴,見,12,19
覵,見,12,19
覶,見,12,19
覷,見,12,18
覸,見,12,19
覹,見,13,20
覺,見,13,20
覻,見,13,20
覼,見,14,21
覽,見,14,21
覾,見,15,22
覿,見,15,22
觀,見,18,24
视,示,4,8
角,角,0,7
觓,角,2,9
觔,角,2,9
觕,角,4,11
觖,角,4,11
觗,角,4,11
觘,角,4,11
觙,角,4,10
觚,角,5,12
觛,角,5,12
觜,角,6,13
觝,角,5,12
觞,角,5,12
觟,角,6,13
觠,角,6,13
觡,角,6,13
觢,角,6,13
解,角,6,13
觤,角,6,13
觥,角,6,13
触,角,6,13
觧,角,6,13
觨,角,7,14
觩,角,7,14
觪,角,7,14
觫,角,7,14
觬,角,8,15
觭,角,8,15
觮,角,8,15
觯,角,8,15
觰,角,9,15
觱,角,9,16
觲,角,10,17
觳,角,10,17
觴,角,11,18
觵,角,12,18
觶,角,12,19
觷,角,13,20
觸,角,13,20
觹,角,13,19
觺,角,14,21
觻,角,15,22
觼,角,15,21
觽,角,16,22
觾,角,16,23
觿,角,18,25
邠,邑,4,6
邡,邑,4,6
邢,邑,4,6
那,邑,4,6
邤,邑,4,6
邥,邑,4,6
邦,邑,4,6
邧,邑,4,6
邨,邑,4,6
邩,邑,4,6
邪,邑,4,6
邫,邑,4,11
邬,邑,4,6
邭,邑,5,7
邮,邑,5,7
邯,邑,5,7
邰,邑,5,7
邱,邑,5,7
邲,邑,5,7
邳,邑,5,7
邴,邑,5,7
邵,邑,5,7
邶,邑,5,7
邷,邑,5,6
邸,邑,5,7
邹,邑,5,7
邺,邑,5,7
邻,邑,5,7
邼,邑,6,8
邽,邑,6,8
邾,邑,6,8
邿,邑,6,8
郀,邑,6,8
郁,邑,6,8
郂,邑,6,8
郃,邑,6,8
郄,邑,6,8
郅,邑,6,8
郆,邑,6,8
郇,邑,6,8
郈,邑,6,8
郉,邑,6,8
郊,邑,6,8
郋,邑,6,8
郌,邑,6,13
郍,邑,6,8
郎,邑,6,8
郏,邑,6,8
郐,邑,6,8
郑,邑,6,8
郒,邑,7,13
郓,邑,6,8
郔,邑,7,8
郕,邑,7,8
郖,邑,7,9
郗,邑,7,9
郘,邑,7,8
郙,邑,7,9
郚,邑,7,9
郛,邑,7,9
郜,邑,7,9
郝,邑,7,9
郞,邑,7,9
郟,邑,7,9
郠,邑,7,9
郡,邑,7,9
郢,邑,7,9
郣,邑,7,9
郤,邑,7,9
郥,邑,7,9
郦,邑,7,9
郧,邑,7,9
部,邑,8,10
郩,邑,8,10
郪,邑,8,10
郫,邑,8,10
郬,邑,8,10
郭,邑,8,10
郮,邑,8,10
郯,邑,8,10
郰,邑,8,10
郱,邑,8,8
郲,邑,8,10
郳,邑,8,10
郴,邑,8,10
郵,邑,8,10
郶,邑,8,15
郷,邑,8,10
郸,邑,8,10
郹,邑,9,11
郺,邑,9,16
郻,邑,9,11
郼,邑,9,11
都,邑,9,10
郾,邑,9,11
郿,邑,9,11
醠,酉,10,17
醡,酉,10,17
醢,酉,10,17
醣,酉,10,17
醤,酉,10,17
醥,酉,11,18
醦,酉,11,18
醧,酉,11,18
醨,酉,11,17
醩,酉,11,18
醪,酉,11,18
醫,酉,11,18
醬,酉,11,18
醭,酉,12,19
醮,酉,12,19
醯,酉,12,19
醰,酉,12,19
醱,酉,12,19
醲,酉,13,20
醳,酉,13,20
醴,酉,13,20
醵,酉,13,20
醶,酉,13,20
醷,酉,13,20
醸,酉,13,20
醹,酉,14,21
醺,酉,14,21
醻,酉,14,21
醼,酉,16,23
醽,酉,17,24
醾,酉,17,24
醿,酉,17,24
釀,酉,17,24
釁,酉,18,26
釂,酉,18,24
釃,酉,19,26
釄,酉,19,26
釅,酉,20,26
釆,釆,0,7
采,釆,1,8
釈,釆,4,11
釉,釆,5,12
释,釆,5,12
釋,釆,13,20
里,里,0,7
重,里,2,9
野,里,4,11
量,里,5,12
釐,里,11,18
金,金,0,8
釒,金,0,8
釓,金,1,9
釔,金,1,9
釕,金,2,10
釖,金,2,10
釗,金,2,10
釘,金,2,10
釙,金,2,10
釚,金,2,10
釛,金,2,10
釜,金,2,10
針,金,2,10
釞,金,2,10
釟,金,2,10
釠,金,2,10
釡,金,2,10
釢,金,2,10
釣,金,3,11
釤,金,3,11
釥,金,3,11
釦,金,3,11
釧,金,3,11
釨,金,3,11
釩,金,3,11
釪,金,3,11
釫,金,3,11
釬,金,3,11
釭,金,3,11
釮,金,3,11
釯,金,3,11
釰,金,3,11
釱,金,3,11
釲,金,3,11
釳,金,3,11
釴,金,3,11
釵,金,3,11
釶,金,3,11
釷,金,3,11
釸,金,3,11
釹,金,3,11
釺,金,3,11
釻,金,3,11
釼,金,3,11
釽,金,4,12
釾,金,4,12
釿,金,4,12
銠,金,6,14
銡,金,6,14
銢,金,6,14
銣,金,6,14
銤,金,6,14
銥,金,6,14
銦,金,6,14
銧,金,6,14
銨,金,6,14
銩,金,6,14
銪,金,6,14
銫,金,6,14
銬,金,6,14
銭,金,6,14
銮,金,6,14
銯,金,6,14
銰,金,6,14
銱,金,6,14
銲,金,7,15
銳,金,7,15
銴,金,7,15
銵,金,7,15
銶,金,7,15
銷,金,7,15
銸,金,7,15
銹,金,7,15
銺,金,7,15
銻,金,7,15
銼,金,7,15
銽,金,7,15
銾,金,7,15
銿,金,7,15
鋀,金,7,15
鋁,金,7,14
鋂,金,7,15
鋃,金,7,15
鋄,金,7,15
鋅,金,7,15
鋆,金,7,15
鋇,金,7,15
鋈,金,7,15
鋉,金,7,15
鋊,金,7,15
鋋,金,7,14
鋌,金,7,14
鋍,金,7,15
鋎,金,7,15
鋏,金,7,15
鋐,金,7,15
鋑,金,7,15
鋒,金,7,15
鋓,金,7,15
鋔,金,7,15
鋕,金,7,15
鋖,金,7,15
鋗,金,7,15
鋘,金,7,15
鋙,金,7,15
鋚,金,7,15
鋛,金,7,15
鋜,金,7,15
鋝,金,7,15
鋞,金,7,15
鋟,金,7,15
鋠,金,7,15
鋡,金,7,15
鋢,金,7,15
鋣,金,7,14
鋤,金,7,15
鋥,金,7,15
鋦,金,7,15
鋧,金,7,15
鋨,金,7,15
鋩,金,7,14
鋪,金,7,15
鋫,金,7,15
鋬,金,7,15
鋭,金,7,15
鋮,金,7,14
鋯,金,7,15
鋰,金,7,15
鋱,金,7,15
鋲,金,7,15
鋳,金,7,15
鋴,金,7,15
鋵,金,7,15
鋶,金,7,15
鋷,金,8,16
鋸,金,8,16
鋹,金,8,16
鋺,金,8,16
鋻,金,8,16
鋼,金,8,16
鋽,金,8,16
鋾,金,8,16
鋿,金,8,16
鎠,金,10,18
鎡,金,10,17
鎢,金,10,18
鎣,金,10,18
鎤,金,10,18
鎥,金,10,18
鎦,金,10,18
鎧,金,10,18
鎨,金,10,18
鎩,金,11,18
鎪,金,10,17
鎫,金,10,18
鎬,金,10,18
鎭,金,10,18
鎮,金,10,18
鎯,金,10,16
鎰,金,10,18
鎱,金,10,18
鎲,金,10,18
鎳,金,10,18
鎴,金,10,18
鎵,金,10,18
鎶,金,10,18
鎷,金,10,18
鎸,金,10,18
鎹,金,10,17
鎺,金,10,17
鎻,金,10,18
鎼,金,10,18
鎽,金,10,18
鎾,金,10,17
鎿,金,10,18
鏀,金,11,19
鏁,金,11,19
鏂,金,11,19
鏃,金,11,19
鏄,金,11,19
鏅,金,11,18
鏆,金,11,19
鏇,金,11,19
鏈,金,11,18
鏉,金,11,19
鏊,金,11,18
鏋,金,11,19
鏌,金,11,18
鏍,金,11,19
鏎,金,11,18
鏏,金,11,19
鏐,金,11,19
鏑,金,11,19
鏒,金,11,19
鏓,金,11,19
鏔,金,11,19
鏕,金,11,19
鏖,金,11,19
鏗,金,11,19
鏘,金,11,19
鏙,金,11,19
鏚,金,11,19
鏛,金,11,19
鏜,金,11,19
鏝,金,11,19
鏞,金,11,19
鏟,金,11,19
鏠,金,11,18
鏡,金,11,19
鏢,金,11,19
鏣,金,11,19
鏤,金,11,19
鏥,金,11,19
鏦,金,11,19
鏧,金,11,19
鏨,金,11,19
鏩,金,11,19
鏪,金,11,19
鏫,金,11,19
鏬,金,11,19
鏭,金,11,19
鏮,金,11,19
鏯,金,11,19
鏰,金,11,19
鏱,金,11,19
鏲,金,11,19
鏳,金,12,20
鏴,金,13,21
鏵,金,12,18
鏶,金,12,20
鏷,金,12,20
鏸,金,12,20
鏹,金,11,20
鏺,金,12,20
鏻,金,12,20
鏼,金,12,20
鏽,金,12,21
鏾,金,12,20
鏿,金,12,20
閠,門,5,13
閡,門,6,14
関,門,6,14
閣,門,6,14
閤,門,6,14
閥,門,6,14
閦,門,6,14
閧,門,6,14
閨,門,6,14
閩,門,6,14
閪,門,6,14
閫,門,7,15
閬,門,7,15
閭,門,7,14
閮,門,7,14
閯,門,7,15
閰,門,7,14
閱,門,7,15
閲,門,7,15
閳,門,7,15
閴,門,7,15
閵,門,8,16
閶,門,8,16
閷,門,9,16
閸,門,8,16
閹,門,8,16
閺,門,8,16
閻,門,8,16
閼,門,8,16
閽,門,8,16
閾,門,8,16
閿,門,8,16
闀,門,8,17
闁,門,8,16
闂,門,8,16
闃,門,9,17
闄,門,9,17
闅,門,9,17
闆,門,9,17
闇,門,9,17
闈,門,9,17
闉,門,9,17
闊,門,9,17
闋,門,9,17
闌,門,9,17
闍,門,9,16
闎,門,9,17
闏,門,9,17
闐,門,10,18
闑,門,10,18
闒,門,10,18
闓,門,10,18
闔,門,10,18
闕,門,10,18
闖,門,10,18
闗,門,10,18
闘,門,10,18
闙,門,11,19
闚,門,11,19
闛,門,11,19
關,門,11,19
闝,門,11,19
闞,門,12,19
闟,門,12,20
闠,門,12,20
闡,門,12,20
闢,門,13,21
闣,門,13,21
闤,門,13,21
闥,門,13,20
闦,門,13,21
闧,門,14,22
隠,阜,11,13
隡,阜,11,13
隢,阜,12,14
隣,阜,12,14
隤,阜,12,14
隥,阜,12,14
隦,阜,13,15
隧,阜,13,14
隨,阜,13,14
隩,阜,13,14
險,阜,13,15
隫,阜,13,14
隬,阜,14,16
隭,阜,14,16
隮,阜,14,16
隯,阜,14,16
隰,阜,14,16
隱,阜,14,16
隲,阜,14,16
隳,阜,15,17
隴,阜,16,18
隵,阜,17,19
隶,隶,0,8
隷,隶,8,16
隸,隶,9,17
隹,隹,0,8
隺,隹,2,10
隻,隹,2,10
隼,隹,2,10
隽,隹,2,10
难,隹,2,10
隿,隹,3,11
雀,隹,3,11
雁,隹,4,12
雂,隹,4,12
雃,隹,4,12
雄,隹,4,12
雅,隹,4,12
集,隹,4,12
雇,隹,4,12
雈,隹,4,12
雉,隹,5,13
雊,隹,5,13
雋,隹,5,12
雌,隹,5,14
雍,隹,5,13
雎,隹,5,13
雏,隹,5,13
雐,隹,6,14
雑,隹,6,14
雒,隹,6,14
雓,隹,7,15
雔,隹,8,16
雕,隹,8,16
雖,隹,9,17
雗,隹,10,18
雘,隹,10,17
雙,隹,10,18
雚,隹,10,17
雛,隹,10,18
雜,隹,10,18
雝,隹,10,18
雞,隹,10,18
雟,隹,10,18
雠,隹,10,18
雡,隹,11,19
離,隹,11,18
難,隹,11,19
雤,隹,13,21
雥,隹,16,24
雦,隹,16,24
雧,隹,20,28
雨,雨,0,8
雩,雨,3,11
雪,雨,3,11
雫,雨,3,11
雬,雨,4,12
雭,雨,4,11
雮,雨,4,12
雯,雨,4,12
雰,雨,4,12
雱,雨,4,12
雲,雨,4,12
雳,雨,4,12
雴,雨,5,13
雵,雨,5,13
零,雨,5,13
雷,雨,5,13
雸,雨,5,13
雹,雨,5,13
雺,雨,5,13
電,雨,5,13
雼,雨,5,13
雽,雨,5,13
雾,雨,5,13
雿,雨,6,14
鞠,革,8,17
鞡,革,8,17
鞢,革,9,18
鞣,革,9,18
鞤,革,9,18
鞥,革,9,18
鞦,革,9,18
鞧,革,9,18
鞨,革,9,18
鞩,革,9,18
鞪,革,9,18
鞫,革,9,18
鞬,革,9,17
鞭,革,9,18
鞮,革,9,18
鞯,革,9,18
鞰,革,9,18
鞱,革,10,19
鞲,革,10,19
鞳,革,10,18
鞴,革,10,19
鞵,革,10,19
鞶,革,10,19
鞷,革,10,19
鞸,革,11,19
鞹,革,11,19
鞺,革,11,20
鞻,革,11,20
鞼,革,12,21
鞽,革,12,21
鞾,革,12,19
鞿,革,12,21
韀,革,13,22
韁,革,13,22
韂,革,13,22
韃,革,13,21
韄,革,14,22
韅,革,14,23
韆,革,15,24
韇,革,15,24
韈,革,15,23
韉,革,17,25
韊,革,21,29
韋,韋,0,9
韌,韋,3,12
韍,韋,5,14
韎,韋,5,14
韏,韋,6,15
韐,韋,6,15
韑,韋,6,15
韒,韋,7,16
韓,韋,8,17
韔,韋,8,17
韕,韋,8,17
韖,韋,9,18
韗,韋,9,18
韘,韋,9,18
韙,韋,9,18
韚,韋,9,18
韛,韋,11,19
韜,韋,10,19
韝,韋,10,19
韞,韋,10,18
韟,韋,10,19
韠,韋,11,19
韡,韋,12,19
韢,韋,12,21
韣,韋,13,22
韤,韋,15,23
韥,韋,15,24
韭,韭,0,9
韮,韭,4,12
韯,韭,6,15
韰,韭,7,16
韱,韭,8,17
韲,韭,10,19
音,音,0,9
韴,音,4,13
韵,音,4,13
韶,音,5,14
韷,音,5,14
韸,音,7,16
韹,音,9,18
韺,音,9,17
韻,音,10,19
韼,音,10,19
韽,音,11,20
韾,音,11,20
響,音,11,20
風,風,0,9
颩,風,3,12
颪,風,3,12
颫,風,4,13
颬,風,4,13
颭,風,5,14
颮,風,5,14
颯,風,5,14
颰,風,5,14
颱,風,5,14
颲,風,6,15
颳,風,6,15
颴,風,7,16
颵,風,7,16
颶,風,8,17
颷,風,8,17
颸,風,9,18
颹,風,9,18
颺,風,9,18
颻,風,10,19
颼,風,10,18
颽,風,10,19
颾,風,10,18
颿,風,10,19
飀,風,10,19
飁,風,11,20
飂,風,11,20
飃,風,11,20
飄,風,11,20
飅,風,12,21
飆,風,12,21
飇,風,12,21
飈,風,12,21
飉,風,12,21
飊,風,12,21
飋,風,13,22
飌,風,18,26
飍,風,18,27
飛,飛,0,9
飜,飛,12,21
飝,飛,18,27
食,食,0,9
飠,食,0,8
飡,食,2,11
飢,食,2,10
飣,食,2,10
飤,食,2,10
飥,食,3,11
飦,食,3,11
飧,食,3,12
飨,食,3,12
飩,食,4,12
飪,食,4,12
飫,食,4,12
飬,食,4,13
飭,食,4,12
飮,食,4,13
飯,食,4,12
飰,食,4,12
飱,食,4,13
飲,食,4,12
飳,食,5,13
飴,食,5,13
飵,食,5,13
飶,食,5,13
飷,食,5,13
飸,食,5,14
飹,食,5,13
飺,食,6,15
飻,食,5,13
飼,食,5,13
飽,食,5,13
飾,食,5,13
飿,食,5,13
馠,香,7,16
馡,香,8,17
馢,香,8,17
馣,香,8,17
馤,香,9,18
馥,香,9,18
馦,香,10,19
馧,香,10,18
馨,香,11,20
馩,香,12,21
馪,香,14,23
馫,香,18,27
馬,馬,0,10
馭,馬,2,12
馮,馬,2,12
馯,馬,3,13
馰,馬,3,13
馱,馬,3,13
馲,馬,3,13
馳,馬,3,13
馴,馬,3,13
馵,馬,3,13
馶,馬,4,14
馷,馬,4,14
馸,馬,4,14
馹,馬,4,14
馺,馬,4,13
馻,馬,4,14
馼,馬,4,14
馽,馬,4,14
馾,馬,4,14
馿,馬,4,14
駀,馬,4,14
駁,馬,4,14
駂,馬,4,14
駃,馬,4,14
駄,馬,4,14
駅,馬,4,14
駆,馬,4,14
駇,馬,4,14
駈,馬,5,15
駉,馬,5,15
駊,馬,5,15
駋,馬,5,15
駌,馬,5,15
駍,馬,5,15
駎,馬,5,15
駏,馬,5,14
駐,馬,5,15
駑,馬,5,15
駒,馬,5,15
駓,馬,5,15
駔,馬,5,15
駕,馬,5,15
駖,馬,5,15
駗,馬,5,15
駘,馬,5,15
駙,馬,5,15
駚,馬,5,15
駛,馬,5,15
駜,馬,5,15
駝,馬,5,15
駞,馬,5,15
駟,馬,5,15
駠,馬,5,15
駡,馬,6,16
駢,馬,6,16
駣,馬,6,16
駤,馬,6,16
駥,馬,6,16
駦,馬,6,16
駧,馬,6,16
駨,馬,6,16
駩,馬,6,16
駪,馬,6,16
駫,馬,6,16
駬,馬,6,16
駭,馬,6,16
駮,馬,6,16
駯,馬,6,16
駰,馬,6,16
駱,馬,6,16
駲,馬,6,16
駳,馬,8,16
駴,馬,7,17
駵,馬,7,17
駶,馬,7,17
駷,馬,7,17
駸,馬,7,17
駹,馬,7,17
駺,馬,7,17
駻,馬,7,17
駼,馬,7,17
駽,馬,7,17
駾,馬,7,17
駿,馬,7,17
𠂠,丿,4,5
𠂡,丿,4,5
𠂢,丿,5,6
𠂣,丿,5,6
𠂤,丿,5,6
𠂥,丿,5,6
𠂦,丿,5,6
𠂧,丿,5,6
𠂨,舟,0,6
𠂩,丿,5,6
𠂪,丿,5,6
𠂫,丿,5,6
𠂬,厂,4,6
𠂭,丿,5,6
𠂮,厂,4,6
𠂯,丿,6,7
𠂰,厂,5,7
𠂱,比,3,7
𠂲,丿,7,8
𠂳,丿,7,8
𠂴,丿,8,9
𠂵,用,3,8
𠂶,丿,7,8
𠂷,丿,8,9
𠂸,乙,8,9
𠂹,丿,9,10
𠂺,丿,9,10
𠂻,丿,9,10
𠂼,丿,9,10
𠂽,丿,9,10
𠂾,丿,9,10
𠂿,丿,10,11
𠃀,丿,10,11
𠃁,丿,10,11
𠃂,丿,10,11
𠃃,丿,11,12
𠃄,丿,11,12
𠃅,丿,13,14
𠃆,丿,12,13
𠃇,丿,14,15
𠃈,丿,22,23
𠃉,乙,0,1
𠃊,乙,0,1
𠃋,乙,0,1
𠃌,乙,0,1
𠃍,乙,0,1
𠃎,乙,0,1
𠃏,乙,1,2
𠃐,乙,1,2
𠃑,乙,0,1
𠃒,乙,2,3
𠃓,乙,2,3
𠃔,乙,2,3
𠃕,乙,3,4
𠃖,乙,3,4
𠃗,乙,3,4
𠃘,乙,3,4
𠃙,乙,3,4
𠃚,乙,3,4
𠃛,乙,3,4
𠃜,乙,3,4
𠃝,乙,3,4
𠃞,乙,4,5
𠃟,乙,4,5
𠃠,乙,4,5
𠃡,乙,4,5
𠃢,乙,4,5
𠃣,乙,4,5
𠃤,乙,5,6
𠃥,乙,5,6
𠃦,乙,5,6
